total_profit_loss,average_profit_loss,win_rate,cluster
-0.06506446873728108,-0.25915820409723056,0.7399179774068977,0
1.1046219196082832,1.7278410039114773,-0.549833233901702,1
-0.5137967715082259,-0.5890611783645824,-0.7090700234266588,2
